,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6406,4450-YOOHP,Female,0,0,0,39,0,No phone service,DSL,No,0,1,0,1,1,Month-to-month,1,Credit card (automatic),50.65,1905.4,0
6407,6728-CZFEI,Female,0,0,0,15,1,No,DSL,No,0,0,0,1,0,One year,0,Mailed check,56.15,931.9,0
6408,5748-RNCJT,Male,0,0,0,69,1,Yes,Fiber optic,No,0,1,1,1,1,Two year,1,Bank transfer (automatic),106.5,7348.8,1
6409,3653-NCRDJ,Male,0,1,1,43,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,776.25,0
6410,6121-TNHBO,Female,1,0,0,63,1,Yes,DSL,Yes,1,1,1,1,0,One year,0,Bank transfer (automatic),83.0,5243.05,0
6411,5119-NZPTV,Male,1,1,0,2,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,141.65,0
6412,6519-ZHPXP,Female,0,1,1,72,1,No,Fiber optic,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.3,7679.65,0
6413,7739-LAXOG,Female,0,1,1,32,1,Yes,Fiber optic,No,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,1
6414,3472-QPRCH,Male,0,1,1,40,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,1006.9,0
6415,8224-UAXBZ,Female,0,1,0,58,0,No phone service,DSL,Yes,1,0,0,1,0,One year,1,Electronic check,45.35,2540.1,0
6416,9610-WCESF,Male,0,0,0,67,0,No phone service,DSL,Yes,0,0,1,1,0,Two year,0,Electronic check,43.9,3097.2,0
6417,9776-CLUJA,Female,1,1,0,51,1,Yes,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,77.5,3807.35,1
6418,2486-WYVVE,Male,0,1,0,31,1,Yes,DSL,No,0,1,1,1,1,One year,1,Mailed check,79.3,2484,0
6419,3865-ZYKAD,Male,1,1,0,69,1,Yes,Fiber optic,Yes,1,0,0,0,0,Month-to-month,1,Credit card (automatic),84.9,5785.65,0
6420,1422-DGUBX,Male,0,1,0,32,1,Yes,Fiber optic,No,0,0,1,0,0,One year,1,Electronic check,79.25,2619.15,0
6421,2999-AANRQ,Female,0,0,0,21,1,No,DSL,Yes,1,0,1,1,0,Two year,0,Credit card (automatic),71.05,1524.85,0
6422,8668-KNZTI,Male,0,0,0,52,1,No,DSL,Yes,0,1,0,0,0,One year,0,Electronic check,53.75,2790.65,0
6423,0480-KYJVA,Female,0,1,1,72,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.25,1784.5,0
6424,6034-ZRYCV,Female,0,1,0,72,0,No phone service,DSL,No,1,1,0,1,1,Two year,1,Electronic check,54.2,3937.45,1
6425,9746-YKGXB,Male,0,1,1,52,0,No phone service,DSL,Yes,0,1,0,0,1,One year,0,Bank transfer (automatic),44.25,2276.1,0
6426,3926-YZVVX,Female,0,0,0,41,1,No,DSL,No,0,0,1,0,0,One year,0,Bank transfer (automatic),50.05,2029.05,0
6427,6000-UKLWI,Male,0,0,0,41,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,802.35,0
6428,2079-FBMZK,Female,0,0,0,6,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,69.25,418.4,1
6429,6332-FBZRI,Male,0,1,1,67,1,Yes,DSL,Yes,1,1,1,0,0,One year,1,Credit card (automatic),69.35,4653.25,0
6430,2096-XOTMO,Female,0,1,1,16,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,275.9,0
6431,3266-FTKHB,Male,0,0,0,17,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.15,343.45,0
6432,8221-EQDGL,Male,0,1,0,35,1,No,DSL,Yes,1,1,0,0,0,Month-to-month,0,Mailed check,61.0,2130.45,0
6433,2346-LOCWC,Female,0,1,1,58,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.5,1191.4,0
6434,6608-QQLVK,Male,0,0,0,1,1,No,DSL,No,0,1,0,0,0,Month-to-month,1,Electronic check,50.5,50.5,1
6435,0298-XACET,Male,0,1,1,52,0,No phone service,DSL,No,1,1,1,1,0,Two year,0,Mailed check,50.2,2554,0
6436,7560-QJAVJ,Female,0,0,0,70,1,No,DSL,Yes,0,1,1,1,1,Two year,0,Bank transfer (automatic),79.6,5589.45,0
6437,2995-YWTCD,Female,0,1,1,19,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.9,467.7,0
6438,3551-HUAZH,Male,1,0,0,1,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,74.4,1
6439,9137-UIYPG,Female,0,1,1,35,1,No,Fiber optic,Yes,0,1,1,1,1,Month-to-month,1,Electronic check,106.9,3756.45,0
6440,2809-ZMYOQ,Female,0,0,0,32,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,101.35,3334.9,0
6441,5084-OOVCJ,Female,0,1,1,17,1,No,DSL,Yes,0,0,1,0,0,Month-to-month,1,Credit card (automatic),55.35,920.5,0
6442,0254-WWRKD,Female,0,1,1,67,1,No,DSL,No,1,0,0,0,0,One year,0,Credit card (automatic),50.55,3431.75,0
6443,7727-SHVZV,Female,0,0,0,9,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,150.35,0
6444,6302-JGYRJ,Male,0,0,1,31,1,Yes,DSL,No,1,0,1,1,1,One year,1,Mailed check,79.45,2587.7,1
6445,5339-PXDVH,Male,0,0,0,4,1,Yes,Fiber optic,Yes,0,0,0,1,0,Month-to-month,0,Electronic check,90.65,367.95,0
6446,2205-LPVGL,Male,1,1,1,58,1,Yes,Fiber optic,Yes,1,0,1,0,0,One year,1,Bank transfer (automatic),89.85,5125.75,0
6447,8782-NUUOL,Male,0,0,0,60,1,No,DSL,Yes,0,1,1,1,1,One year,0,Mailed check,79.0,4801.1,0
6448,3685-YLCMQ,Male,0,0,0,58,1,Yes,Fiber optic,No,0,1,1,1,1,One year,1,Electronic check,104.65,6219.6,1
6449,7601-WFVZV,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0
6450,4609-KNNWG,Female,0,1,1,27,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,550.1,0
6451,4868-AADLV,Male,1,1,1,66,1,Yes,Fiber optic,Yes,1,1,1,1,1,One year,1,Electronic check,116.25,7862.25,0
6452,9529-OFXHY,Male,0,0,0,15,1,Yes,Fiber optic,Yes,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.75,1242.2,0
6453,8634-MPHTR,Male,1,1,0,47,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,4871.05,1
6454,2669-QVCRG,Female,0,0,0,41,1,Yes,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Credit card (automatic),81.3,3190.65,0
6455,2478-EEWWM,Male,0,1,0,59,0,No phone service,DSL,No,0,0,0,1,1,Month-to-month,1,Electronic check,44.3,2666.75,0
6456,9174-IHETN,Female,0,0,1,50,1,No,Fiber optic,No,0,0,0,0,0,Two year,0,Credit card (automatic),70.35,3533.6,0
6457,2233-TXSIU,Male,0,1,1,17,0,No phone service,DSL,Yes,0,1,0,1,0,One year,0,Credit card (automatic),44.45,792.15,0
6458,9644-UMGQA,Male,0,1,1,6,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,49.15,295.65,0
6459,3256-EZDBI,Male,1,1,0,51,0,No phone service,DSL,No,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.45,1459.35,0
6460,8761-NSOBC,Male,0,0,0,44,1,No,Fiber optic,No,1,0,1,1,1,Month-to-month,0,Electronic check,100.55,4398.15,1
6461,0419-YAAPX,Male,0,1,0,49,1,No,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Credit card (automatic),85.3,4297.95,0
6462,8413-VONUO,Male,0,0,0,2,1,No,Fiber optic,No,1,0,0,1,1,Month-to-month,0,Electronic check,95.65,167.3,1
6463,0872-CASZJ,Male,0,1,0,59,1,Yes,DSL,Yes,0,0,1,0,1,One year,1,Mailed check,69.1,4096.9,0
6464,4726-DLWQN,Male,1,0,0,50,1,Yes,DSL,Yes,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),70.35,3454.6,0
6465,8164-OCKUJ,Female,0,1,1,59,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,1286,0
6466,3094-JOJAI,Male,0,0,0,18,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,74.15,1387,0
6467,9494-MRNYX,Male,0,0,0,10,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,75.05,786.3,0
6468,2599-CZABP,Male,0,1,0,14,1,No,DSL,No,0,0,0,0,0,One year,0,Electronic check,44.6,641.25,0
6469,7945-PRBVF,Male,0,0,0,35,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.45,705.45,0
6470,4544-RXFMG,Male,0,1,1,8,1,No,DSL,No,0,0,0,0,0,One year,1,Mailed check,43.45,345.5,0
6471,0859-YGKFW,Male,0,1,1,18,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.05,345.9,0
6472,1150-FTQGN,Female,0,1,1,60,1,Yes,Fiber optic,Yes,1,0,0,1,0,One year,0,Bank transfer (automatic),94.15,5811.8,0
6473,9223-UCPVT,Female,0,0,0,1,1,No,Fiber optic,No,0,1,0,1,1,Month-to-month,0,Electronic check,94.4,94.4,1
6474,7196-LIWRH,Female,0,0,0,6,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,124.45,0
6475,5448-VWNAM,Female,0,0,1,19,1,Yes,DSL,Yes,1,0,1,1,0,Month-to-month,1,Mailed check,75.9,1375.6,0
6476,1177-XZBJL,Male,0,1,1,53,1,Yes,DSL,Yes,1,0,1,0,0,One year,0,Bank transfer (automatic),64.15,3491.55,0
6477,3518-FSTWG,Male,1,1,0,72,1,Yes,Fiber optic,Yes,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.55,7920.7,0
6478,9330-VOFSZ,Female,0,1,0,60,1,Yes,Fiber optic,No,1,1,1,1,1,Two year,1,Credit card (automatic),110.8,6640.7,0
6479,4351-QLCSU,Female,0,0,0,1,1,No,DSL,No,0,0,0,1,0,Month-to-month,1,Credit card (automatic),55.0,55,1
6480,0939-EREMR,Female,0,0,1,13,1,No,DSL,No,0,1,1,0,0,Month-to-month,0,Mailed check,53.45,718.1,0
6481,9389-ACWBI,Female,0,1,1,5,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.95,320.4,0
6482,5419-JPRRN,Male,0,0,0,1,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,101.45,101.45,1
6483,3644-QXEHN,Male,0,1,1,13,1,No,Fiber optic,No,0,1,0,1,1,Month-to-month,0,Electronic check,97.0,1334.45,0
6484,2911-IJORQ,Male,0,0,0,37,1,Yes,DSL,Yes,1,1,1,1,1,One year,1,Bank transfer (automatic),90.6,3358.65,0
6485,5921-NGYRH,Male,0,1,0,64,1,No,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,73.55,4764,0
6486,2100-BDNSN,Female,0,1,0,5,1,Yes,DSL,No,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),67.95,350.3,1
6487,5998-DZLYR,Female,0,1,0,61,1,Yes,Fiber optic,No,1,0,1,0,1,Two year,1,Bank transfer (automatic),94.35,5703,0
6488,0488-GSLFR,Female,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.5,69.5,1
6489,9318-NKNFC,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.85,18.85,1
6490,3985-HOYPM,Male,0,0,0,26,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,525.55,0
6491,9728-FTTVZ,Female,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.2,69.2,1
6492,9548-LERKT,Male,0,1,0,24,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,483.15,0
6493,6576-FBXOJ,Male,0,1,0,17,0,No phone service,DSL,No,0,1,1,1,1,One year,0,Electronic check,54.6,934.8,0
6494,4310-KEDTB,Female,0,0,1,26,0,No phone service,DSL,No,0,1,0,0,0,Month-to-month,1,Mailed check,29.8,786.5,0
6495,7254-IQWOZ,Male,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,1
6496,2474-BRUCM,Male,1,1,0,40,1,Yes,Fiber optic,Yes,0,0,0,1,1,Month-to-month,0,Electronic check,101.85,4086.3,1
6497,4062-HBMOS,Male,0,0,0,52,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,103.05,5364.8,0
6498,0742-NXBGR,Female,0,0,0,1,1,No,Fiber optic,No,1,1,0,0,0,Month-to-month,1,Electronic check,82.3,82.3,1
6499,2676-ISHSF,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,20.3,0
6500,9236-NDUCW,Female,0,0,0,21,0,No phone service,DSL,Yes,0,0,1,0,0,Two year,0,Mailed check,35.1,770.4,0
6501,4753-PADAS,Female,0,1,0,67,1,Yes,Fiber optic,No,1,1,0,1,1,One year,1,Bank transfer (automatic),105.7,6816.95,0
6502,6103-QCKFX,Female,0,1,1,44,1,No,DSL,Yes,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),56.25,2419.55,0
6503,7781-EWARA,Male,0,1,1,70,0,No phone service,DSL,No,1,1,1,1,1,One year,0,Electronic check,60.35,4138.7,0
6504,6110-OHIHY,Male,0,0,0,3,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,0,Electronic check,79.25,267.6,1
6505,7018-FPXHH,Male,0,1,1,56,1,No,DSL,Yes,1,1,0,0,0,Two year,1,Bank transfer (automatic),59.8,3457.45,0
6506,5889-LFOLL,Female,0,0,0,13,1,Yes,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,1115.2,1
6507,5708-EVONK,Female,0,1,1,58,1,Yes,Fiber optic,Yes,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),93.4,5435.6,1
6508,8708-XPXHZ,Female,0,1,1,42,1,Yes,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,4186.3,1
6509,0616-ATFGB,Male,1,1,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,25.05,25.05,1
6510,0572-ZJKLT,Female,0,1,1,46,1,Yes,Fiber optic,Yes,0,1,1,0,1,Two year,0,Mailed check,99.65,4630.2,0
6511,5135-RDDQL,Female,0,1,1,63,1,No,DSL,Yes,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,3221.25,0
6512,1353-LJWEM,Male,0,0,0,11,1,No,DSL,No,1,1,1,0,0,Month-to-month,1,Electronic check,60.9,688.5,0
6513,1794-SWWKL,Male,0,1,1,15,1,Yes,DSL,No,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),59.65,867.1,0
6514,6166-YIPFO,Male,0,1,0,72,0,No phone service,DSL,Yes,1,1,1,1,1,Two year,1,Electronic check,64.7,4746.05,0
6515,7016-BPGEU,Female,0,0,0,29,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.1,712.85,1
6516,6876-ADESB,Male,0,0,1,1,1,No,DSL,No,0,1,0,0,0,Month-to-month,0,Electronic check,48.95,48.95,1
6517,9332-GYWLO,Female,0,1,1,6,1,No,DSL,No,0,0,0,1,0,Month-to-month,0,Electronic check,54.85,355.1,0
6518,1963-SVUCV,Male,0,0,0,1,1,No,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,45.3,45.3,1
6519,4184-VODJZ,Male,0,1,1,63,1,Yes,Fiber optic,No,1,0,0,0,1,One year,1,Electronic check,91.35,5764.7,0
6520,0220-EBGCE,Male,0,0,0,2,1,No,Fiber optic,No,0,1,0,0,1,Month-to-month,1,Electronic check,85.85,167.3,1
6521,1092-WPIVQ,Female,0,1,1,18,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.1,428.45,0
6522,7233-IOQNP,Female,0,1,0,43,0,No phone service,DSL,Yes,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),34.0,1505.35,0
6523,2834-JKOOW,Female,0,0,0,15,0,No phone service,DSL,Yes,1,1,1,0,0,One year,0,Mailed check,45.9,693.45,0
6524,2754-VDLTR,Male,0,0,1,10,1,Yes,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Electronic check,95.2,930.4,1
6525,2400-FEQME,Male,0,1,1,55,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,1177.95,0
6526,3190-XFANI,Male,0,0,1,49,1,Yes,Fiber optic,No,0,0,1,1,1,One year,1,Bank transfer (automatic),100.6,5069.65,1
6527,7551-DACSP,Male,0,1,1,6,1,No,DSL,No,1,1,0,0,0,Month-to-month,1,Mailed check,55.3,324.25,1
6528,4957-SREEC,Male,0,1,1,70,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.35,1458.1,0
6529,7235-NXZCP,Male,1,0,0,2,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,74.85,156.4,1
6530,0230-UBYPQ,Male,1,1,0,63,0,No phone service,DSL,Yes,0,0,1,0,0,One year,0,Bank transfer (automatic),36.1,2298.9,0
6531,4923-ADWXJ,Female,0,0,0,25,1,No,DSL,No,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.8,1679.65,0
6532,1763-KUAAW,Female,1,0,0,18,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.35,369.6,0
6533,1104-TNLZA,Male,1,1,0,28,1,Yes,Fiber optic,No,1,0,1,1,1,Month-to-month,1,Electronic check,105.8,2998,0
6534,5195-KPUNQ,Female,1,0,0,53,1,No,Fiber optic,Yes,1,0,1,0,1,One year,1,Mailed check,96.75,5206.55,0
6535,0520-FDVVT,Male,0,0,0,35,1,No,Fiber optic,No,1,1,0,1,1,One year,1,Bank transfer (automatic),102.35,3626.1,1
6536,3439-GVUSX,Male,0,0,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,24.4,24.4,0
6537,1444-VVSGW,Male,0,1,0,70,1,Yes,Fiber optic,Yes,1,1,1,1,1,One year,0,Credit card (automatic),115.65,7968.85,1
6538,5712-PTIWW,Male,0,0,0,2,1,No,Fiber optic,No,0,1,1,0,0,Month-to-month,1,Electronic check,79.85,152.45,1
6539,5949-HGVJL,Female,0,1,0,26,1,No,DSL,No,1,0,1,1,1,Month-to-month,1,Electronic check,73.05,1959.5,0
6540,5203-XEHAX,Female,0,0,0,34,1,No,DSL,Yes,1,0,0,0,1,One year,0,Electronic check,64.35,2053.05,0
6541,1635-HDGFT,Female,0,0,1,19,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,398.55,0
6542,3315-TOTBP,Male,0,0,0,15,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,76.0,1130.85,1
6543,8050-XGRVL,Female,0,1,1,62,1,No,DSL,Yes,0,1,0,0,0,One year,0,Credit card (automatic),54.75,3425.35,0
6544,6661-HBGWL,Female,1,0,0,42,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),104.75,4323.45,1
6545,1518-VOWAV,Female,0,0,0,9,1,No,DSL,Yes,1,0,0,1,1,Month-to-month,1,Electronic check,74.65,703.55,1
6546,9828-QHFBK,Male,0,0,0,24,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,51.15,1275.7,0
6547,3908-MKIMJ,Male,1,1,0,68,0,No phone service,DSL,Yes,1,1,0,0,0,Two year,1,Electronic check,41.95,2965.75,0
6548,5012-YSPJJ,Male,0,1,1,31,1,No,DSL,No,0,1,1,0,0,Month-to-month,0,Mailed check,54.35,1647,0
6549,5909-ECHUI,Female,0,0,0,1,1,No,DSL,No,0,0,0,0,1,Month-to-month,1,Electronic check,56.25,56.25,1
6550,1309-BXVOQ,Male,0,1,0,21,1,Yes,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Electronic check,106.1,2249.95,1
6551,6728-VOIFY,Female,0,1,0,63,1,No,Fiber optic,No,1,0,0,1,1,One year,1,Electronic check,96.0,6109.75,0
6552,9317-WZPGV,Female,1,0,0,2,1,No,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),79.75,159.4,1
6553,4891-NLUBA,Female,0,1,1,61,0,No phone service,DSL,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),61.45,3751.15,0
6554,2856-HYAPG,Female,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,68.65,68.65,1
6555,8969-PRHFK,Male,0,0,0,18,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,411.25,0
6556,0661-KQHNK,Female,0,1,1,6,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.0,105.5,0
6557,8709-KRDVL,Female,0,0,0,33,1,Yes,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,100.0,3320.6,0
6558,4488-PSYCG,Male,0,0,0,16,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.25,327.45,1
6559,1427-VERSM,Female,0,1,0,56,1,No,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Electronic check,98.7,5669.5,0
6560,9801-NOSHQ,Male,0,0,1,23,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,465.45,0
6561,6339-YPSAH,Male,0,0,0,9,1,No,Fiber optic,No,0,1,0,0,0,Month-to-month,1,Electronic check,73.8,704.3,0
6562,3621-CEOVK,Female,1,1,0,14,1,Yes,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,1369.8,1
6563,6906-ANDWJ,Male,0,1,1,15,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,1107.25,1
6564,2159-TURXX,Male,0,0,0,5,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.05,95.55,0
6565,1548-FEHVL,Male,0,1,0,61,1,Yes,Fiber optic,Yes,1,0,0,1,1,Month-to-month,1,Electronic check,106.2,6375.2,0
6566,3795-CAWEX,Male,0,1,1,70,1,Yes,Fiber optic,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),116.55,8152.3,0
6567,6215-NQCPY,Male,0,0,0,15,1,Yes,Fiber optic,Yes,0,0,0,1,1,Month-to-month,1,Electronic check,99.7,1566.75,0
6568,5647-URDKA,Male,0,1,1,8,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,130.25,0
6569,2229-DPMBI,Female,0,1,1,8,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,162.15,0
6570,9626-WEQRM,Female,0,0,0,4,0,No phone service,DSL,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,29.15,110.05,0
6571,2188-SXWVT,Female,0,0,0,34,1,No,DSL,Yes,1,0,0,0,0,One year,0,Mailed check,55.0,1885.15,0
6572,6258-PVZWJ,Male,0,1,0,68,1,Yes,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6302.85,0
6573,1094-BKOSX,Female,0,1,1,45,0,No phone service,DSL,No,1,1,1,0,1,One year,0,Bank transfer (automatic),51.0,2264.5,0
6574,6969-MVBAI,Female,1,0,0,9,1,Yes,Fiber optic,No,0,1,0,1,0,Month-to-month,1,Electronic check,90.1,816.8,0
6575,2978-XXSOG,Female,0,0,0,22,1,Yes,DSL,Yes,0,0,1,0,0,Month-to-month,1,Mailed check,59.05,1253.5,0
6576,2342-CKIAO,Female,0,0,0,2,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,41.2,0
6577,6953-PBDIN,Male,0,1,0,70,1,Yes,DSL,No,1,1,1,1,0,Two year,0,Bank transfer (automatic),72.95,5265.55,0
6578,3898-BSJYF,Female,0,0,1,10,1,Yes,DSL,Yes,0,1,1,0,1,One year,0,Credit card (automatic),73.55,693.3,0
6579,3938-YFPXD,Male,0,0,0,72,1,Yes,DSL,Yes,0,1,1,1,1,Two year,0,Credit card (automatic),84.3,5997.1,0
6580,7696-AMHOD,Female,0,1,1,49,1,No,DSL,No,1,1,0,1,1,One year,0,Credit card (automatic),78.0,3824.2,0
6581,2453-SAFNS,Female,1,0,0,54,1,Yes,DSL,No,1,0,1,1,0,One year,0,Mailed check,72.1,3886.05,0
6582,9558-IHEZX,Female,0,0,0,71,1,Yes,Fiber optic,Yes,1,1,0,1,1,Two year,1,Credit card (automatic),106.75,7283.25,0
6583,9617-UDPEU,Female,0,0,0,22,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.25,412.55,0
6584,6340-DACFT,Female,0,1,1,50,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,1070.25,0
6585,4955-VCWBI,Female,0,1,1,43,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,817.95,0
6586,6813-GZQCG,Female,0,1,1,45,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.65,1171.3,0
6587,7426-GSWPO,Male,1,0,0,64,1,Yes,Fiber optic,Yes,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),103.5,6548.65,0
6588,3389-KTRXV,Female,0,1,1,23,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.85,625.65,0
6589,3118-UHVVQ,Female,0,1,0,68,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.8,1911.5,0
6590,1031-IIDEO,Female,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.85,70.85,1
